["LRY-REL-014285","CLAUSE_SEQUENCE","S08-LRY-PAIR-072-C003","S08-LRY-PAIR-072-C004","FORWARD",["SEQUENCE"],"LRY-PC-0700","ACTIVE"]
["LRY-LINE-1985",1985,"LRY-PC-0317","ACTIVE_SOURCE_TEXT",["NEGATION","QUANTITY"],"\t3.对朋友不多情，「少社交」〈冲交友三方〉。","c36726fded858ae2aec957ad336768d0aabf35ffa40643a32e7c41d2e6a3a89a","ACTIVE"]
["LRY-LINE-1986",1986,"LRY-PC-0317","ACTIVE_SOURCE_TEXT",["QUANTITY"],"\t4.收藏星〈忌〉入「收藏宫」，适得其所。","fa55fdbeeb8885962f9b374e13436792efffcc74dd29e5f4b2e231ba2ff8c83e","ACTIVE"]
["LRY-LINE-1987",1987,"LRY-PC-0318","HEADING_OR_CONTROL",["ASSERTION"],"田宅忌入事业：","b2166e0efba31a83b3715b749f2db59ef578292f45a51b099179434263e1fc69","ACTIVE"]
["LRY-LINE-1988",1988,"LRY-PC-0318","ACTIVE_SOURCE_TEXT",["QUANTITY"],"\t1.家庭的「责任、负担」。多为「长子格」。","45adefa5098916321092375f3331e7382493fd906301caa69494e8af08ab2d39","ACTIVE"]
["LRY-LINE-1989",1989,"LRY-PC-0318","ACTIVE_SOURCE_TEXT",["SEQUENCE","QUANTITY"],"\t2.婚后最好「离祖独立」〈冲夫妻〉。","3b23e45a66acb8d72146cc25aff12ae4b3a5692dc2a0b2fcb0ddacdbea234b01","ACTIVE"]
["LRY-LINE-1990",1990,"LRY-PC-0318","ACTIVE_SOURCE_TEXT",["ALTERNATIVE","QUANTITY"],"\t3.适合安定的「上班族」。或小店经营的「辛苦起家」。也适合从事「技术」、「中介」、「顾问」等「服务业」。","62e8ef834624bef844e22bc378e5c4f6def9861625f8f7aecfff75f8f9cadf56","ACTIVE"]
["LRY-LINE-1991",1991,"LRY-PC-0318","ACTIVE_SOURCE_TEXT",["QUANTITY"],"\t4.宜店、家分开。","34eca4f5f81c85073e2bca9cbdd62ec0545549a81d8c436a4e07eda4dfaa0ce1","ACTIVE"]
["LRY-LINE-1992",1992,"LRY-PC-0318","ACTIVE_SOURCE_TEXT",["NECESSARY","QUANTITY"],"\t5.宜「小本经营」、「现金生意」、「日用品」、「消耗品」、「杂货」、「五金」等「家庭必需品」。","b67f346f974ee9733170fbaddd25535297b3eb3235f84492e68c928572387cb5","ACTIVE"]
["LRY-LINE-1993",1993,"LRY-PC-0318","ACTIVE_SOURCE_TEXT",["QUANTITY"],"\t6.婚姻宜「相处时间少」〈冲夫妻〉。","b54068409fe66648471cf8cf83c2a4307893700f2efb085e7e6345657692ae38","ACTIVE"]
["LRY-LINE-1994",1994,"LRY-PC-0318","BLANK_FORMAT",[],"","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","ZERO_FORMAT"]
["LRY-LINE-1995",1995,"LRY-PC-0319","HEADING_OR_CONTROL",["SUBJECT_SCOPE"],"八、〈事业宫 / 兄弟宫〉","a3f3e04bed02f0bd2924f942934abbec357fbedc13f9c390418b17028abf3f8b","ACTIVE"]
["LRY-LINE-1996",1996,"LRY-PC-0320","HEADING_OR_CONTROL",["SUBJECT_SCOPE"],"事业禄入兄弟：","0cb42b91055612f4bdb56c4c33e893cfca4b7bc030e22313e5c119ce53d7462f","ACTIVE"]
["LRY-LINE-1997",1997,"LRY-PC-0320","ACTIVE_SOURCE_TEXT",["CONDITION","NEGATION","CONTRAST","QUANTITY"],"\t1.事业多「顺心、稳当」，但「不汲营劳累」。","926e645fed2e7059cf6b2a30e9093ecb8a5afb2b9c95f304d7924e6b68c3c543","ACTIVE"]
["LRY-LINE-1998",1998,"LRY-PC-0320","ACTIVE_SOURCE_TEXT",["QUANTITY"],"\t2.收入好、越做越顺手。可创业。","1a6141a006bd8536ac7df6f5d5cdd4750a4289f6105dd53a7067710d3db684a4","ACTIVE"]
["LRY-LINE-1999",1999,"LRY-PC-0320","ACTIVE_SOURCE_TEXT",["CONDITION","QUANTITY"],"\t3.待遇好、高收入。宜业绩分红薪水。","1bfff963b48ae83d86888c27f6d3d0176dd87b1160f4ecbdee81d296b9bf54c3","ACTIVE"]
["LRY-LINE-2000",2000,"LRY-PC-0320","ACTIVE_SOURCE_TEXT",["COMPARISON","QUANTITY","SUBJECT_SCOPE"],"\t4.「荫兄弟」、少计较。与「兄弟合伙吉」。","98ff0346aeb8d0eed45d0dc0eec4ccf1300624495e1be9dcd47b3fcf4df92264","ACTIVE"]
["LRY-LINE-2001",2001,"LRY-PC-0320","ACTIVE_SOURCE_TEXT",["QUANTITY"],"\t5.工作轻松，跟很多人一起工作，对同事帮助多。","200ad30a9d84331081b49a06453113274b931779a2fee2d6c05539bb20e748a2","ACTIVE"]
["LRY-LINE-2002",2002,"LRY-PC-0321","HEADING_OR_CONTROL",["SUBJECT_SCOPE"],"兄弟禄入事业：","2564a4b5f4fa049553a509287c9a7d1aa4c044a8d5da41623d4b20ec236d4024","ACTIVE"]
["LRY-LINE-2003",2003,"LRY-PC-0321","ACTIVE_SOURCE_TEXT",["QUANTITY","SUBJECT_SCOPE"],"\t1.「兄弟事业顺畅」、「手足有情」、兄弟荫我。","d4ece64048fdfcf2d8c8fe0a2858b4cb2174871d099192f6e09a101ba97d9c4f","ACTIVE"]
["LRY-LINE-2004",2004,"LRY-PC-0321","ACTIVE_SOURCE_TEXT",["SEQUENCE","QUANTITY"],"\t2.「资金充足」、「周转顺畅」、循环营利。","117188a5bd80377f25e726d16c280bbba113522f83510e1c370438a5f00ad4ea","ACTIVE"]
["LRY-LINE-2005",2005,"LRY-PC-0321","ACTIVE_SOURCE_TEXT",["QUANTITY"],"\t3.收入好、可创业。","f70d51471e44396c84d999080ddccb815ece9acdf7c88df275e87c09ec5ded33","ACTIVE"]
["LRY-LINE-2006",2006,"LRY-PC-0321","ACTIVE_SOURCE_TEXT",["QUANTITY","SUBJECT_SCOPE"],"\t4.与「兄弟合伙佳」。","3008e87c5eb2983ded137b0b098e8838dbc22cf428ebd233904f775fa7a4845a","ACTIVE"]
["LRY-LINE-2007",2007,"LRY-PC-0321","ACTIVE_SOURCE_TEXT",["QUANTITY"],"\t5.生活条件优渥。","757860c81aa7036e114b5d44aa5ddd68085be0c685a0f9352f8e4e35597b02a2","ACTIVE"]
["LRY-LINE-2008",2008,"LRY-PC-0321","BLANK_FORMAT",[],"","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","ZERO_FORMAT"]
["LRY-LINE-2009",2009,"LRY-PC-0322","HEADING_OR_CONTROL",["SUBJECT_SCOPE"],"事业权入兄弟：","2c1632a1b2792f532710bfc6404c0ff0bd4e3263cb07a665dc1425bd27ab0370","ACTIVE"]
["LRY-LINE-2010",2010,"LRY-PC-0322","ACTIVE_SOURCE_TEXT",["CONDITION","QUANTITY"],"\t1.「积极」、「冲劲」。事业「稳当」、「拓展」。","9cf61feebd18e5711726738d3c8580af63a24594a11d3c58ebf375c9417ceb03","ACTIVE"]
["LRY-LINE-2011",2011,"LRY-PC-0322","ACTIVE_SOURCE_TEXT",["SEQUENCE","QUANTITY"],"\t2.周转顺畅、越做越大。","89f4e7624a06dcc567d861a141e6489566d2499d851814bf917b25a1988796d0","ACTIVE"]
["LRY-LINE-2012",2012,"LRY-PC-0322","ACTIVE_SOURCE_TEXT",["COMPARISON","QUANTITY"],"\t3.宜「专技」、「专业」，更具发展空间。","1a315e74e87a06133e49b38c885a5237d91eab8c4b4279f3b89bac88c448c447","ACTIVE"]
["LRY-LINE-2013",2013,"LRY-PC-0322","ACTIVE_SOURCE_TEXT",["QUANTITY","SUBJECT_SCOPE"],"\t4.事业「成就兄弟」。","73b49ab54ae4d661a8f42ed4c0a69f6e708ed0c60d1e1a5d2c0229f15894aa04","ACTIVE"]
["LRY-LINE-2014",2014,"LRY-PC-0322","ACTIVE_SOURCE_TEXT",["QUANTITY"],"\t5.利于「升迁」、「创业」。","1b92d56685f4eb86c8d22e5e16dfefee5cbb44927d7502d576248fbb7e8116e1","ACTIVE"]
["LRY-LINE-2015",2015,"LRY-PC-0322","ACTIVE_SOURCE_TEXT",["ALTERNATIVE","QUANTITY"],"\t6.工作积极，工作上对朋友或是顾客积极，管得多一点。","0c5c321519606c50eff84143cb423a2907e27ec36b50103220d1ed1b85d934f9","ACTIVE"]
["LRY-LINE-2016",2016,"LRY-PC-0323","HEADING_OR_CONTROL",["SUBJECT_SCOPE"],"兄弟权入事业：","1f1bed06553a17773d220025acd52826318239a46dcf18ea150c9469b4d7d25b","ACTIVE"]
["LRY-LINE-2017",2017,"LRY-PC-0323","ACTIVE_SOURCE_TEXT",["QUANTITY","SUBJECT_SCOPE"],"\t1.「兄弟有成就」者、「兄弟助我」。","e5fb0ec10fdb8b1be752bef8f45cd19a4fa651365c643755f9734f11d0ba4209","ACTIVE"]
["LRY-LINE-2018",2018,"LRY-PC-0323","ACTIVE_SOURCE_TEXT",["SEQUENCE","QUANTITY"],"\t2.资金充足、再「投资扩张」。","6797a35e39f7df4c4946fb3f02699c3d06db8b3953cf3bb3732e2b5857a3c11f","ACTIVE"]
["LRY-LINE-2019",2019,"LRY-PC-0323","ACTIVE_SOURCE_TEXT",["QUANTITY","SUBJECT_SCOPE"],"\t3.与兄弟合作事业佳。","5353f2c996fa913141e56636011ee0fbccbe8dd6cf64bafdb94327cc0fe6ce89","ACTIVE"]
["LRY-LINE-2020",2020,"LRY-PC-0323","ACTIVE_SOURCE_TEXT",["QUANTITY"],"\t4.利于「升迁、创业」。","e3704a4eb75c73e4a33ba20e61739c0fc7d080186c5b7b4395da87e91e4c4b06","ACTIVE"]
["LRY-LINE-2021",2021,"LRY-PC-0323","ACTIVE_SOURCE_TEXT",["QUANTITY"],"\t5.重「物质生活」。","3358fa85b253a42ddf5b8ad39ad43e0a5e3b60b37ab768b0ff57b963b0230d8c","ACTIVE"]
["LRY-LINE-2022",2022,"LRY-PC-0323","BLANK_FORMAT",[],"","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","ZERO_FORMAT"]
["LRY-LINE-2023",2023,"LRY-PC-0324","HEADING_OR_CONTROL",["SUBJECT_SCOPE"],"事业科入兄弟：","2f429a49ecbb2adb88cf469cb93c9c8ad3e0b1a593cf68cad40cd0ca28af228c","ACTIVE"]
["LRY-LINE-2024",2024,"LRY-PC-0324","ACTIVE_SOURCE_TEXT",["NEGATION","QUANTITY"],"\t1.细水长流、回收不快。","4b783ad16a2e67fbfb6d79ad057b00b3d9a9f89094c77500678c542e9b8ebc45","ACTIVE"]
["LRY-LINE-2025",2025,"LRY-PC-0324","ACTIVE_SOURCE_TEXT",["SEQUENCE","QUANTITY"],"\t2.先企划而后决行。","d123a463796f50d0167c1b55c73510a4d1a52a5f3a3d93b0b4cf7133c03a38c3","ACTIVE"]
["LRY-LINE-2026",2026,"LRY-PC-0325","HEADING_OR_CONTROL",["SUBJECT_SCOPE"],"兄弟科入事业：","c67d265f669974a110f24c68ab6b8f3399e81f85e9d608fc9ea0acadbe5942b5","ACTIVE"]
["LRY-LINE-2027",2027,"LRY-PC-0325","ACTIVE_SOURCE_TEXT",["SEQUENCE","QUANTITY"],"\t1.宜做好企划管理、谋定而后动。","4b274b0deb6b398c43de50cf0b41a30c096f369a4b9ffecbad54b7a671a2cc03","ACTIVE"]
["LRY-LINE-2028",2028,"LRY-PC-0325","BLANK_FORMAT",[],"","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","ZERO_FORMAT"]
["LRY-LINE-2029",2029,"LRY-PC-0326","HEADING_OR_CONTROL",["SUBJECT_SCOPE"],"事业忌入兄弟：","6e5c0be99de62a08b45abee1f550a91feee6efc0a4fa017ce8eb0064de9b8a5e","ACTIVE"]
["LRY-LINE-2030",2030,"LRY-PC-0326","ACTIVE_SOURCE_TEXT",["ALTERNATIVE","QUANTITY"],"\t1.「安定」、「守成」。辛苦累积。容易公职或大企业上班安定到退休。","61134895f05de29b77744d5413bd1b4d2475eedeff1f8763efd04ace5487caa8","ACTIVE"]
["LRY-LINE-2031",2031,"LRY-PC-0326","ACTIVE_SOURCE_TEXT",["QUANTITY"],"\t2.「事必躬亲」、老板兼伙计。","0317651f128a750280691432ff2f76814ba50a3fdeec832bb481e9cbbc2bd6ec","ACTIVE"]
["LRY-LINE-2032",2032,"LRY-PC-0326","ACTIVE_SOURCE_TEXT",["NEGATION","QUANTITY"],"\t3.对朋友不多情，「少社交」〈冲交友三方〉。","c36726fded858ae2aec957ad336768d0aabf35ffa40643a32e7c41d2e6a3a89a","ACTIVE"]
["LRY-LINE-2033",2033,"LRY-PC-0326","ACTIVE_SOURCE_TEXT",["QUANTITY"],"\t4.也适合「现金生意」〈忌，点滴累积〉。","c04955c739dac27df08de5b56f0e2fa0146c61422d68ff18ff5c363f77361122","ACTIVE"]
["LRY-LINE-2034",2034,"LRY-PC-0326","ACTIVE_SOURCE_TEXT",["QUANTITY"],"\t5.收藏星〈忌〉入收藏宫，适得其所。","ea8e17ce09fdddfd313bbe5daf3cb8804c9807bc3f04fa2eb111217d3969736e","ACTIVE"]
["LRY-LINE-2035",2035,"LRY-PC-0326","ACTIVE_SOURCE_TEXT",["NEGATION","QUANTITY"],"\t6.工作累压力大，容易累，伤元气。健康上、中气不足，气虚。","9bd1acf9fcff017e2219084c38f632948674c2f7595f55e3dbbcc60d4a0047f0","ACTIVE"]
["LRY-LINE-2036",2036,"LRY-PC-0326","ACTIVE_SOURCE_TEXT",["QUANTITY"],"\t7.工作自己忙，工作独立作业之象〈冲交友〉。类似事业忌入交友的个性。","d08e731baf7178b7fb7c4f7e20c0bbaee58c8a729a85b1dedcd61091bd4e4a1f","ACTIVE"]
["LRY-LINE-2037",2037,"LRY-PC-0326","ACTIVE_SOURCE_TEXT",["NEGATION","QUANTITY"],"\t8.容易忙到朋友都不往来，少跟朋友往来。","2c111763746706eef69172a65c26fced2d07f6fb6358599d9b6444263edcdebb","ACTIVE"]
["LRY-LINE-2038",2038,"LRY-PC-0327","HEADING_OR_CONTROL",["SUBJECT_SCOPE"],"兄弟忌入事业：","3a4db3eaa6a45e1d056e6327138b6f7487c914211b851662f2af67e7a534b430","ACTIVE"]
["LRY-LINE-2039",2039,"LRY-PC-0327","ACTIVE_SOURCE_TEXT",["QUANTITY","SUBJECT_SCOPE"],"\t1.「兄弟」有「敬业者」。","2db7dd209e46c65a1494d57c424a121996ae23abf2119a32c3028a0dbe146642","ACTIVE"]
["LRY-LINE-2040",2040,"LRY-PC-0327","ACTIVE_SOURCE_TEXT",["NEGATION","ALTERNATIVE","QUANTITY"],"\t2.最好「上班安定」，或「现金」、「无囤货」的「小本生意」，或从事「技术」、「中介」、「顾问」等「服务业」。","54706be39dda4598a6f7e1e8767f630013a7eb4cb0f990bf14625c130ab681f0","ACTIVE"]
["LRY-LINE-2041",2041,"LRY-PC-0327","ACTIVE_SOURCE_TEXT",["SEQUENCE","QUANTITY"],"\t3.谨守本分。一步一脚印、谋定而后动。","4ee73a716309f81e09b3870b604d0768500b2bdc5e94eef1aff14ceb835729a0","ACTIVE"]
["LRY-LINE-2042",2042,"LRY-PC-0327","ACTIVE_SOURCE_TEXT",["NEGATION","ALTERNATIVE","QUANTITY"],"\t4.工作辛苦，气虚，冷底，常常吃饭不规律或是乱吃东西【冲夫妻】。","03baa5615cad268132c6d49ec3ac0ad959bf60eeab7d5471ccbba7f2761e174f","ACTIVE"]
["LRY-LINE-2043",2043,"LRY-PC-0327","BLANK_FORMAT",[],"","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","ZERO_FORMAT"]
["LRY-LINE-2044",2044,"LRY-PC-0328","HEADING_OR_CONTROL",["SUBJECT_SCOPE"],"九、〈事业宫 / 疾厄宫〉","3c9a67e63e6ac93b4bc0297d14a8dfa9410a9d849d29f80b8fa479b8c573e235","ACTIVE"]
["LRY-LINE-2045",2045,"LRY-PC-0329","HEADING_OR_CONTROL",["ASSERTION"],"事业禄入疾厄：","7950909c9c1e4504a87e86aaf0a4e822ebd5b98c0d84c5e93b42f61a705e2ef0","ACTIVE"]
["LRY-LINE-2046",2046,"LRY-PC-0329","ACTIVE_SOURCE_TEXT",["QUANTITY"],"\t1.「工作轻松」、「职场顺心」。「工作机会」也容易入手。","beebcf0d113c1a46ab454af2255df5cd16bbce6b8d8a41a8b1b4a8d585676225","ACTIVE"]
["LRY-LINE-2047",2047,"LRY-PC-0329","ACTIVE_SOURCE_TEXT",["NEGATION","CONTRAST","QUANTITY"],"\t2.但「不汲营劳累」、「不很敬业」，却容易「心想事成」、「吉人天相」。","911c955e36b697fd99c28782d5df6950b46012ced096d1585b1ab49cd151f50b","ACTIVE"]
["LRY-LINE-2048",2048,"LRY-PC-0329","ACTIVE_SOURCE_TEXT",["NEGATION","QUANTITY"],"\t3.格局好，可以收入高、越做越顺手。「无往不利」。","761c2343300c8be5f5cb3fc9f6e86685940123f6075ff0f3ac9507d7636731af","ACTIVE"]
["LRY-LINE-2049",2049,"LRY-PC-0329","ACTIVE_SOURCE_TEXT",["QUANTITY"],"\t4.宜业绩分红薪水。也可以「做生意」。","ae005051a3536699dbf57f67f01363df377525c85b1fc4884f77885f62b33963","ACTIVE"]
["LRY-LINE-2050",2050,"LRY-PC-0329","ACTIVE_SOURCE_TEXT",["QUANTITY"],"\t5.工作环境好，工作顺心如意。","c0c6835ba565a82f32c56ff4d76c36ded397dab2d77103ae3be65847c69e0cba","ACTIVE"]
["LRY-LINE-2051",2051,"LRY-PC-0329","ACTIVE_SOURCE_TEXT",["ASSERTION"],"\t〈注：事业四化入疾厄都有「动手术之象」〉。","5e354def3e957e105a415611e3b1d117433ff27e4ddf09b1a4bf94d328c0da1a","ACTIVE"]
["LRY-LINE-2052",2052,"LRY-PC-0330","HEADING_OR_CONTROL",["ASSERTION"],"疾厄禄入事业：","19b801b16fe2a06ead45fff8c7e4b9f732ecf98e448d998a45ce342756256174","ACTIVE"]
["LRY-LINE-2053",2053,"LRY-PC-0330","ACTIVE_SOURCE_TEXT",["NEGATION","QUANTITY"],"\t1.防「不积极、不敬业」。","bb4d7f8fbf65e34749b288871bb44c93c26bcd391de2e2793c404737b9960733","ACTIVE"]
["LRY-LINE-2054",2054,"LRY-PC-0330","ACTIVE_SOURCE_TEXT",["QUANTITY"],"\t2.「工作场大、舒适」。","af1976e524c9b2dbde1278fdab6a65f597f07a55d1c72699cbf05766e652ffd2","ACTIVE"]
["LRY-LINE-2055",2055,"LRY-PC-0330","ACTIVE_SOURCE_TEXT",["QUANTITY"],"\t3.「生活条件优渥」、「享受现成」，最容易心宽体胖。","088dbdcb5b454a4d0c4cbacd46ed120e0dc1ca904893e611359ec95749dbdfb4","ACTIVE"]
["LRY-LINE-2056",2056,"LRY-PC-0330","ACTIVE_SOURCE_TEXT",["NEGATION","QUANTITY"],"\t4.防「过胖」、不容易「减肥」。","95d12d1393aee72931d72a6c1ec7e3297f9dbf10b414dc49bdbf3aef7b21e575","ACTIVE"]
["LRY-LINE-2057",2057,"LRY-PC-0330","ACTIVE_SOURCE_TEXT",["QUANTITY"],"\t5.「家运好」。","6ae498981a51926cf6a66685a304e4e72e48855098ba0f557e2c631b73089bf8","ACTIVE"]
["LRY-LINE-2058",2058,"LRY-PC-0330","ACTIVE_SOURCE_TEXT",["ALTERNATIVE","QUANTITY"],"\t6.工作环境好，身材好或是工作轻松，易胖。","a34e9c79c6d9fdb080ecf5a2cafea80a878a84a05260cb87cf068020d6846511","ACTIVE"]
["LRY-LINE-2059",2059,"LRY-PC-0330","BLANK_FORMAT",[],"","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","ZERO_FORMAT"]
["LRY-LINE-2060",2060,"LRY-PC-0331","HEADING_OR_CONTROL",["ASSERTION"],"事业权入疾厄：","aa34327ef1dddd835c49a17a9ed8e16ffd63a2da35d53b02d8ffe672d3a219c4","ACTIVE"]
["LRY-LINE-2061",2061,"LRY-PC-0331","ACTIVE_SOURCE_TEXT",["QUANTITY"],"\t1.「活力」、「干劲」。工作常「负重」。","1960f229ee05843ddd8762bc04981d7b24ab2a55ebd152bfa4a143379956de38","ACTIVE"]
["LRY-LINE-2062",2062,"LRY-PC-0331","ACTIVE_SOURCE_TEXT",["CONTRAST","QUANTITY"],"\t2.事业「容易拓展」，但耗体力、活动量大。","ebee66109fcdd275a05b9b32360e3a5b802fbdb843d6c8f919fe3dcfc8cd31c6","ACTIVE"]
["LRY-LINE-2063",2063,"LRY-PC-0331","ACTIVE_SOURCE_TEXT",["QUANTITY"],"\t3.个性「主动」、「干脆」。具「耐力」与「抗压性」。","5ebeca4e083020f489c74cef5954ac11d7084fade1301d1ebdeecb05336a4aa1","ACTIVE"]
["LRY-LINE-2064",2064,"LRY-PC-0331","ACTIVE_SOURCE_TEXT",["QUANTITY"],"\t4.最宜「技术性粗活」。","06dd4627b1fd935afbdfeeaba0cab765d87cc3faa9a624001c05d49db4a274b6","ACTIVE"]
["LRY-LINE-2065",2065,"LRY-PC-0331","ACTIVE_SOURCE_TEXT",["QUANTITY"],"\t5.格局好，收入高。敢赚敢花。","ddc8bc47acc69274c78990b89149f5c5568f655213db3e840846875db597598e","ACTIVE"]
["LRY-LINE-2066",2066,"LRY-PC-0332","HEADING_OR_CONTROL",["ASSERTION"],"疾厄权入事业：","69403096df9bca9588162247237f9a48dd92b70314f4b3a54467ad1697fd1745","ACTIVE"]
["LRY-LINE-2067",2067,"LRY-PC-0332","ACTIVE_SOURCE_TEXT",["QUANTITY"],"\t1.「身材健壮」。「爱运动」、常为「运动员」。","cb3c973c1080982a5a66b77b9aa610fcd1e8e80a9bf60784ed96289e636ff4ed","ACTIVE"]
["LRY-LINE-2068",2068,"LRY-PC-0332","ACTIVE_SOURCE_TEXT",["QUANTITY"],"\t2.个性「粗线条」、「活力」、「干脆」。","0c83de9537cf508b3aed33a738c70181e5add6de3015c9f4cc8fe31febd57f0f","ACTIVE"]
["LRY-LINE-2069",2069,"LRY-PC-0332","ACTIVE_SOURCE_TEXT",["QUANTITY"],"\t3.工作场大。","a234e0471cd3c332cf94a6abc11877eb9b4e6ccf68abd9afb7fecb871c022947","ACTIVE"]
["LRY-LINE-2070",2070,"LRY-PC-0332","ACTIVE_SOURCE_TEXT",["QUANTITY"],"\t4.重「物质生活」。","2a02aef50918f65ef582b0fa8baf85fda0666d9c5baea9ef3fb49c3f0d3748b0","ACTIVE"]
["LRY-LINE-2071",2071,"LRY-PC-0332","ACTIVE_SOURCE_TEXT",["ALTERNATIVE","QUANTITY"],"\t5.运动积极，变胖，变壮，或是工作上出力。","bd535f031320d2b466d91a517c52e6c95437412e8c833e454d2e98d5f552b18c","ACTIVE"]
["LRY-LINE-2072",2072,"LRY-PC-0332","BLANK_FORMAT",[],"","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","ZERO_FORMAT"]
["LRY-LINE-2073",2073,"LRY-PC-0333","HEADING_OR_CONTROL",["ASSERTION"],"事业科入疾厄：","5b3d64cf89bc386ff8bc627c3467c41c06c7536d4c157e110e88c8742f5f0c73","ACTIVE"]
["LRY-LINE-2074",2074,"LRY-PC-0333","ACTIVE_SOURCE_TEXT",["QUANTITY"],"\t1.工作平顺。","f13451ec0fc10bb2b3c0f0212f072b11f290c6ed0a0561d644e8054d99c66684","ACTIVE"]
["LRY-LINE-2075",2075,"LRY-PC-0333","ACTIVE_SOURCE_TEXT",["QUANTITY"],"\t2.容易「文职」、少流汗的工作。","e85ed0528835d3aed85ebd61804ef255a779cf28b785aef6188fb53082f2fa99","ACTIVE"]
["LRY-LINE-2076",2076,"LRY-PC-0334","HEADING_OR_CONTROL",["ASSERTION"],"疾厄科入事业：","55f5f62e3446ee306a755b33edef69d48bd127fd3f4ed1667e7f111c5690f2e2","ACTIVE"]
["LRY-LINE-2077",2077,"LRY-PC-0334","ACTIVE_SOURCE_TEXT",["NEGATION","ALTERNATIVE","QUANTITY"],"\t1.体型文弱〈非必多病〉或动作温文。","041152500b202c01845fd12f14cabf26c264fbdb81b24603694edeb4b5c1edc8","ACTIVE"]
["LRY-LINE-2078",2078,"LRY-PC-0334","ACTIVE_SOURCE_TEXT",["NEGATION","QUANTITY"],"\t2.工作场不大、适中。","7d60ae1ffce78033a8fe2cc98a7032ab71e868a3cea80d9d36787bdf2321d809","ACTIVE"]
["LRY-LINE-2079",2079,"LRY-PC-0334","BLANK_FORMAT",[],"","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","ZERO_FORMAT"]
["LRY-LINE-2080",2080,"LRY-PC-0335","HEADING_OR_CONTROL",["ASSERTION"],"事业忌入疾厄：","2eef73340258651e6356db5274c244c934a4ece2aef45a50a8cdf3382cf80292","ACTIVE"]
["LRY-LINE-2081",2081,"LRY-PC-0335","ACTIVE_SOURCE_TEXT",["ALTERNATIVE","QUANTITY"],"\t1.工作「劳累」〈时间长或工作量多〉、「忙碌」、「紧张」。","5c1c2ba3bd769744ddd89bb45dcca81b6d64f3ec96b55824a77f31fc93def1e6","ACTIVE"]
["LRY-LINE-2082",2082,"LRY-PC-0335","ACTIVE_SOURCE_TEXT",["QUANTITY"],"\t2.容易「职业倦怠」、「过劳」。","45e7bb773d68bed45bd4c09298207bf49b987abb68fc73897b04136fff4b573a","ACTIVE"]
["LRY-LINE-2083",2083,"LRY-PC-0335","ACTIVE_SOURCE_TEXT",["QUANTITY"],"\t3.欠事业债、容易「工作到老」、少有替手。","9af004951b4af1a6fd90a37483ce9e6015d335661ad0fe679a7e2e3c7ae585c7","ACTIVE"]
["LRY-LINE-2084",2084,"LRY-PC-0335","ACTIVE_SOURCE_TEXT",["NEGATION","QUANTITY"],"\t4.对朋友不多情，「少社交」〈冲交友三方〉。","9c9b262b9b66e2086488700e49562cd0d86f37eee11bd26500e8b6ef1bce1d44","ACTIVE"]
["LRY-LINE-2085",2085,"LRY-PC-0335","ACTIVE_SOURCE_TEXT",["ALTERNATIVE","QUANTITY"],"\t5.容易「制造业」、「加工业」、「技术界」或现金「小生意」〈点滴、辛苦累积〉。","298787cdd0b52e540aecdf6853756e358a4a4fed89976c6c5b9005e3a364b8b1","ACTIVE"]
["LRY-LINE-2086",2086,"LRY-PC-0335","ACTIVE_SOURCE_TEXT",["QUANTITY"],"\t6.「事多躬亲」，老板兼伙计。","672606fe909754809e09fa975989006987263d8ce035cb5ce919db0bdd77d8bd","ACTIVE"]
["LRY-LINE-2087",2087,"LRY-PC-0336","HEADING_OR_CONTROL",["ASSERTION"],"疾厄忌入事业：","5bcd4710d80e135a33e297ed6a4f5d2b08139438dd02b1a2ad96a55f4729ee4f","ACTIVE"]
["LRY-LINE-2088",2088,"LRY-PC-0336","ACTIVE_SOURCE_TEXT",["QUANTITY"],"\t1.工作场小、劣，「环境差」。","64e93db5363679181eef54b577208436c5d26ea8039623fd2526d03eae8ec6b7","ACTIVE"]
["LRY-LINE-2089",2089,"LRY-PC-0336","ACTIVE_SOURCE_TEXT",["NEGATION","QUANTITY"],"\t2.「职灾」、「过劳」。工作常「不称心」、「不堪负荷」。","e5918f7a5f28afc9298d298e1bf766a52c7ffb542bba5965854671a3a611b59f","ACTIVE"]
["LRY-LINE-2090",2090,"LRY-PC-0336","ACTIVE_SOURCE_TEXT",["ALTERNATIVE","QUANTITY"],"\t3.宜上班安定，或从事「技术」、「中介」、「顾问」等「服务业」。","ee7e9cb5cad442b94d5eb3412b174664dd6baae7d758172a47295790fa9b8ec7","ACTIVE"]
